date,down_hole_presure,down_hole_temperature,production_pipe_pressure,choke_size_pct,well_head_presure,well_head_temperature,choke_size_pressure,oil
12/08/2013,245.765,100.659,212.825,100.0,32.94,89.085,3.28,758.25
13/08/2013,245.189,100.656,212.737,100.0,32.452,88.948,3.272,765.06
14/08/2013,245.258,100.644,212.95,100.0,32.309,89.062,3.281,768.65
15/08/2013,245.866,100.624,213.633,100.0,32.233,88.139,3.214,763.75
16/08/2013,246.128,100.614,213.843,100.0,32.285,88.734,3.247,777.62
17/08/2013,246.329,100.604,214.142,100.0,32.187,87.57,3.162,765.66
18/08/2013,246.506,100.595,214.274,100.0,32.231,87.944,3.182,767.88
19/08/2013,246.699,100.586,214.459,100.0,32.24,88.738,3.196,795.06
20/08/2013,246.797,100.581,214.582,100.0,32.215,88.891,3.187,783.49
21/08/2013,246.941,100.57,214.823,100.0,32.117,88.739,3.106,768.84
22/08/2013,246.97,100.559,214.819,100.0,32.151,89.015,3.149,775.82
23/08/2013,247.075,100.545,215.033,100.0,32.042,87.574,3.043,762.29
24/08/2013,247.211,100.535,215.209,100.0,32.001,86.541,3.018,759.95
25/08/2013,247.279,100.533,215.282,100.0,31.997,87.353,3.01,756.32
26/08/2013,247.43,100.525,215.42,100.0,32.009,88.895,3.029,750.96
27/08/2013,247.275,100.388,215.147,100.0,32.128,88.492,3.0,813.18
28/08/2013,247.081,100.171,214.957,100.0,32.124,89.191,3.077,701.65
29/08/2013,247.6,100.506,215.627,100.0,31.973,88.806,3.042,705.38
30/08/2013,247.651,100.5,215.675,100.0,31.976,88.694,3.002,714.74
31/08/2013,247.462,100.497,215.603,100.0,31.859,88.708,3.082,720.45
01/09/2013,247.564,100.494,215.672,100.0,31.892,88.411,3.06,720.93
02/09/2013,248.042,100.482,215.85,100.0,32.192,88.716,2.996,748.74
03/09/2013,247.881,100.479,215.848,100.0,32.032,88.865,3.036,754.75
04/09/2013,248.013,100.474,216.037,100.0,31.976,88.148,2.98,759.66
05/09/2013,248.047,100.466,216.132,100.0,31.915,87.661,2.947,773.9
06/09/2013,248.072,100.458,216.052,100.0,32.021,88.836,2.984,767.82
07/09/2013,247.963,100.453,216.098,100.0,31.866,88.455,2.94,764.48
08/09/2013,247.974,100.453,216.07,100.0,31.904,88.844,2.974,760.03
09/09/2013,247.953,100.454,216.036,100.0,31.917,89.058,2.978,764.55
10/09/2013,247.925,100.453,216.072,100.0,31.853,88.787,2.918,749.17
11/09/2013,247.883,100.452,216.056,100.0,31.827,88.929,2.876,737.77
12/09/2013,248.278,100.449,216.549,77.73,31.729,88.703,2.903,586.5
13/09/2013,260.187,100.303,222.393,46.252,37.795,80.594,10.371,218.49
14/09/2013,268.894,100.191,225.188,10.986,43.706,74.895,15.327,27.93
15/09/2013,249.593,100.421,216.276,79.947,33.317,86.802,4.2,545.87
16/09/2013,254.877,100.371,218.882,71.479,35.996,84.991,7.048,479.48
17/09/2013,248.325,100.424,215.836,99.973,32.489,87.355,2.971,628.31
18/09/2013,250.017,100.386,217.111,43.662,32.906,88.33,3.647,284.01
20/09/2013,256.749,100.338,220.071,39.67,36.679,82.348,7.611,326.59
21/09/2013,250.638,100.437,217.027,82.063,33.612,86.329,3.857,655.17
22/09/2013,250.524,100.413,216.809,84.979,33.715,86.874,4.125,574.57
23/09/2013,248.052,100.411,215.63,100.0,32.422,88.694,2.929,625.99
24/09/2013,247.718,100.46,215.234,100.0,32.483,88.637,2.981,656.48
25/09/2013,247.644,100.487,215.152,100.0,32.492,88.834,2.98,659.55
26/09/2013,247.787,100.484,215.324,100.0,32.463,88.935,2.95,661.93
27/09/2013,186.941,73.569,150.836,52.943,36.104,85.85,7.354,491.73
28/09/2013,161.283,64.165,32.239,99.228,32.239,87.801,3.034,799.2
29/09/2013,135.626,54.76,103.14,100.0,32.486,87.066,2.993,665.7
30/09/2013,247.959,100.159,215.482,100.0,32.477,85.996,2.973,681.42
01/10/2013,248.577,100.42,216.14,100.0,32.437,85.981,2.951,681.02
02/10/2013,248.572,100.424,216.135,100.0,32.437,86.447,2.959,711.35
03/10/2013,248.774,100.414,216.342,100.0,32.432,85.814,2.936,707.63
04/10/2013,248.957,100.397,216.537,100.0,32.42,86.924,2.917,705.9
05/10/2013,248.933,100.383,216.466,100.0,32.467,88.971,2.963,714.35
06/10/2013,248.909,100.368,216.51,100.0,32.398,87.945,2.921,718.46
07/10/2013,249.032,100.361,216.633,97.917,32.399,87.719,2.926,714.08
08/10/2013,249.163,100.353,216.779,100.0,32.384,88.245,2.903,709.59
09/10/2013,249.324,100.347,216.935,100.0,32.39,88.705,2.902,702.19
10/10/2013,249.468,100.34,217.109,100.0,32.358,88.446,2.886,703.99
11/10/2013,250.389,100.338,218.055,53.568,32.334,88.808,3.076,311.95
12/10/2013,272.77,100.103,226.921,13.895,45.849,73.084,16.438,44.93
13/10/2013,250.801,100.311,217.765,89.057,33.036,88.192,3.773,615.54
14/10/2013,249.915,100.312,217.709,100.0,32.206,88.457,2.913,671.85
15/10/2013,249.584,100.306,217.298,100.0,32.286,88.633,2.939,683.09
16/10/2013,249.859,100.295,217.59,100.0,32.269,88.698,2.894,680.85
17/10/2013,249.686,100.324,217.375,100.0,32.311,88.512,2.879,692.36
18/10/2013,249.751,100.336,217.416,100.0,32.336,88.564,2.909,685.23
19/10/2013,249.934,100.323,217.707,100.0,32.226,87.046,2.806,679.92
20/10/2013,249.798,100.311,217.634,100.0,32.165,86.37,2.755,691.96
21/10/2013,249.522,100.3,217.438,100.0,32.085,84.79,2.69,678.86
22/10/2013,249.572,100.3,217.436,100.0,32.136,86.857,2.722,686.85
23/10/2013,249.613,100.3,217.473,100.0,32.14,87.39,2.711,687.36
24/10/2013,249.629,100.295,217.437,97.917,32.193,87.259,2.765,686.11
25/10/2013,249.592,100.286,217.447,100.0,32.146,87.212,2.734,687.65
26/10/2013,249.713,100.279,217.542,100.0,32.17,87.833,2.752,685.92
27/10/2013,250.213,100.271,218.139,95.811,32.074,87.112,2.8,675.02
28/10/2013,297.372,99.437,294.984,1.137,2.388,25.11,0.107,514.523
29/10/2013,296.286,98.992,294.669,1.358,1.617,12.73,11.063,354.027
30/10/2013,262.407,100.16,222.996,24.492,39.411,77.186,10.642,193.53
31/10/2013,249.526,100.234,217.219,100.0,32.307,86.539,3.05,633.57
01/11/2013,249.731,100.243,217.689,100.0,32.042,86.075,2.727,677.68
02/11/2013,251.692,100.239,217.467,14.657,34.225,86.489,5.959,11.09
03/11/2013,270.483,99.911,226.037,9.051,44.447,67.243,15.653,5.75
04/11/2013,249.555,100.193,216.827,100.0,32.728,87.37,3.89,565.18
05/11/2013,248.603,100.242,216.945,99.973,31.658,88.272,2.797,678.85
06/11/2013,257.22,100.214,218.94,77.481,38.28,84.557,7.513,647.62
07/11/2013,249.771,100.23,217.184,100.0,32.587,86.768,3.117,623.9
08/11/2013,249.218,100.259,216.939,99.989,32.28,86.54,2.804,670.56
09/11/2013,249.247,100.286,216.917,99.998,32.33,88.466,2.857,661.81
10/11/2013,249.362,100.273,217.043,100.0,32.319,88.405,2.851,659.87
11/11/2013,249.304,100.262,217.117,100.0,32.187,86.512,2.787,673.1
12/11/2013,249.578,100.255,217.105,100.0,32.473,87.076,2.794,707.48
13/11/2013,249.268,100.254,216.947,100.0,32.322,87.463,2.854,699.29
14/11/2013,248.99,100.246,216.69,100.0,32.3,87.725,2.837,707.27
15/11/2013,249.344,100.235,217.046,100.0,32.297,87.219,2.839,714.35
16/11/2013,249.484,100.226,217.2,100.0,32.284,87.147,2.83,721.6
17/11/2013,249.633,100.22,217.356,100.0,32.277,88.017,2.831,701.5
18/11/2013,249.769,100.21,217.531,100.0,32.238,88.042,2.78,701.07
19/11/2013,249.934,100.203,217.703,100.0,32.232,87.908,2.78,688.24
20/11/2013,250.357,100.189,218.153,100.0,32.203,86.586,2.738,705.48
21/11/2013,250.568,100.179,218.327,100.0,32.241,87.871,2.787,706.16
22/11/2013,250.725,100.179,218.429,100.0,32.295,88.605,2.827,715.3
23/11/2013,250.912,100.175,218.628,100.0,32.283,88.638,2.828,705.39
24/11/2013,250.979,100.169,218.744,100.0,32.235,88.137,2.793,699.92
25/11/2013,251.083,100.163,218.85,100.0,32.233,88.349,2.8,700.29
26/11/2013,251.126,100.158,218.937,100.0,32.189,87.685,2.747,702.39
27/11/2013,250.218,99.432,218.031,100.0,32.188,88.508,2.738,701.55
28/11/2013,251.225,100.149,219.057,100.0,32.169,88.335,2.737,700.53
29/11/2013,251.378,100.149,219.211,100.0,32.166,87.66,2.716,696.45
30/11/2013,251.492,100.147,219.33,100.0,32.162,88.169,2.718,698.99
01/12/2013,251.46,100.14,219.314,100.0,32.146,88.348,2.718,700.13
02/12/2013,251.503,100.136,219.368,100.0,32.136,87.188,2.703,644.52
03/12/2013,251.399,100.128,219.297,100.0,32.102,87.415,2.679,642.92
04/12/2013,251.43,100.125,219.356,100.0,32.074,87.819,2.647,623.26
05/12/2013,251.944,100.119,219.419,96.367,32.525,85.773,3.09,609.47
06/12/2013,257.077,100.05,222.541,55.06,34.536,81.397,4.812,321.16
07/12/2013,252.038,100.092,220.055,99.946,31.982,87.341,2.586,577.46
08/12/2013,252.075,100.108,220.09,99.912,31.985,87.038,2.566,605.97
09/12/2013,258.296,100.026,223.345,54.541,34.951,83.039,5.75,308.67
10/12/2013,257.169,100.093,223.041,18.189,34.128,86.379,4.345,37.17
11/12/2013,298.549,98.947,296.895,1.277,1.654,11.602,0.145,46.76
12/12/2013,263.68,100.016,225.16,18.995,38.519,79.658,9.9,56.35
13/12/2013,255.553,100.092,221.419,20.87,34.134,85.701,5.021,111.55
14/12/2013,256.821,100.029,222.156,100.0,34.665,81.706,5.751,460.84
15/12/2013,255.865,100.075,221.584,83.826,34.281,85.348,4.756,552.54
16/12/2013,252.114,100.099,219.437,92.349,32.677,86.224,3.216,627.43
17/12/2013,251.896,100.096,219.646,100.0,32.249,86.222,2.792,649.17
18/12/2013,251.594,100.158,219.41,100.0,32.183,85.458,2.718,629.0
19/12/2013,251.798,100.176,219.551,100.0,32.246,85.739,2.751,628.24
20/12/2013,257.211,100.107,222.053,62.557,35.157,82.229,6.227,388.08
21/12/2013,252.79,100.138,220.301,93.129,32.488,85.472,3.196,589.05
22/12/2013,252.075,100.144,219.856,100.0,32.219,86.463,2.909,632.5
23/12/2013,252.114,100.148,219.922,100.0,32.192,85.895,2.846,628.71
24/12/2013,252.064,100.135,219.886,100.0,32.178,85.724,2.768,628.16
25/12/2013,252.105,100.13,219.904,100.0,32.2,85.246,2.753,646.65
26/12/2013,252.743,100.127,220.031,86.786,32.712,86.26,3.246,534.96
27/12/2013,260.52,100.032,223.327,49.122,37.193,80.419,6.323,262.78
28/12/2013,252.879,100.086,220.432,100.0,32.446,85.919,2.946,615.33
29/12/2013,252.757,100.102,220.513,100.0,32.244,88.496,3.011,627.72
30/12/2013,252.658,100.085,220.506,100.0,32.152,86.344,2.936,626.64
31/12/2013,257.345,100.026,222.349,81.125,34.996,85.383,5.433,529.54
01/01/2014,253.116,100.077,220.569,93.47,32.547,86.118,3.334,604.44
02/01/2014,252.686,100.089,220.549,100.0,32.138,86.193,2.904,631.61
03/01/2014,252.506,100.097,220.51,100.0,31.995,85.963,2.934,619.46
04/01/2014,253.69,100.084,221.113,58.851,32.577,86.224,3.493,358.71
05/01/2014,268.097,99.917,228.106,12.167,39.991,76.007,10.296,32.57
06/01/2014,254.447,100.05,221.395,82.563,33.052,86.18,3.857,523.11
07/01/2014,252.579,99.876,220.447,100.0,32.133,86.629,2.916,620.74
08/01/2014,252.471,100.039,220.295,100.0,32.176,87.112,2.949,647.63
09/01/2014,252.13,100.014,219.982,100.0,32.147,88.08,2.932,632.21
10/01/2014,252.116,100.038,219.96,100.0,32.157,88.117,2.957,633.44
11/01/2014,252.08,100.055,219.89,100.0,32.189,88.137,2.979,630.81
12/01/2014,252.019,100.053,219.878,100.0,32.141,87.521,2.942,628.08
13/01/2014,252.095,100.036,220.033,100.0,32.062,85.83,2.863,633.9
14/01/2014,252.145,100.021,220.099,100.0,32.046,85.592,2.855,618.13
15/01/2014,251.973,100.017,220.094,100.0,31.878,84.088,2.848,600.53
16/01/2014,252.177,100.015,220.243,97.917,31.934,83.429,2.891,604.43
17/01/2014,252.48,100.007,220.259,97.917,32.22,84.593,2.909,619.14
18/01/2014,252.247,100.011,220.267,100.0,31.98,83.372,2.968,593.68
19/01/2014,252.425,100.026,220.563,100.0,31.862,82.599,3.037,568.99
20/01/2014,252.627,100.036,220.711,97.917,31.916,83.271,3.106,580.12
21/01/2014,252.752,100.044,220.793,100.0,31.959,84.229,3.153,570.78
22/01/2014,252.919,100.055,220.941,100.0,31.978,83.621,3.165,597.45
23/01/2014,253.101,100.064,221.08,100.0,32.021,84.161,3.168,623.72
24/01/2014,253.206,100.072,221.184,100.0,32.023,84.122,3.217,594.99
25/01/2014,253.354,100.078,221.286,100.0,32.068,85.738,3.2,651.77
26/01/2014,253.445,100.083,221.397,100.0,32.048,84.986,3.195,527.7
27/01/2014,253.646,100.089,221.588,100.0,32.058,84.54,3.148,526.02
28/01/2014,253.656,100.095,221.645,100.0,32.011,84.334,3.136,555.86
29/01/2014,254.372,100.092,221.677,34.703,32.696,84.116,3.857,241.01
31/01/2014,261.371,100.017,224.809,100.0,36.562,79.287,6.999,415.55
01/02/2014,254.325,100.038,221.906,100.0,32.419,83.622,2.768,563.55
02/02/2014,254.37,100.08,221.97,100.0,32.401,85.461,2.771,578.73
03/02/2014,253.949,100.036,221.578,100.0,32.371,86.146,2.769,581.16
04/02/2014,253.701,100.041,221.4,100.0,32.301,85.12,2.717,578.4
05/02/2014,253.355,100.063,220.985,100.0,32.37,84.365,2.677,580.14
06/02/2014,256.164,100.03,222.752,34.794,33.412,84.256,2.363,195.27
08/02/2014,260.07,99.98,223.394,54.808,36.675,80.615,6.577,506.83
09/02/2014,252.357,99.993,220.2,100.0,32.158,85.691,2.573,562.95
10/02/2014,258.663,99.964,222.964,47.269,35.699,83.043,5.362,299.48
11/02/2014,254.438,99.998,220.963,64.981,33.474,86.708,2.86,308.34
12/02/2014,258.228,99.927,221.878,69.542,36.35,83.643,5.113,433.55
13/02/2014,252.851,100.032,220.195,100.0,32.656,84.788,2.627,597.34
14/02/2014,252.768,100.059,220.134,100.0,32.635,86.599,2.726,607.85
15/02/2014,252.729,100.044,220.342,100.0,32.387,86.593,2.739,600.91
16/02/2014,253.253,100.044,220.607,100.0,32.645,87.999,2.765,609.6
17/02/2014,253.374,100.061,220.709,100.0,32.666,88.419,2.801,616.6
18/02/2014,259.434,100.002,223.687,52.364,35.747,83.622,6.034,332.49
19/02/2014,253.684,100.061,220.853,97.279,32.83,88.043,3.203,597.13
20/02/2014,253.672,100.068,221.102,100.0,32.57,86.054,2.957,624.9
21/02/2014,253.756,100.059,221.188,100.0,32.568,86.211,2.944,631.46
22/02/2014,253.513,100.033,220.981,100.0,32.532,86.029,2.933,640.73
23/02/2014,253.213,100.011,220.828,100.0,32.385,85.989,2.834,629.14
24/02/2014,253.078,100.0,220.725,100.0,32.354,86.73,2.819,631.65
25/02/2014,252.351,99.169,220.011,100.0,32.34,86.301,2.802,615.86
26/02/2014,253.448,100.0,221.127,100.0,32.322,86.097,2.797,615.02
27/02/2014,253.611,99.999,221.327,100.0,32.284,86.216,2.762,609.92
28/02/2014,253.838,99.993,221.528,100.0,32.31,87.649,2.789,617.13
01/03/2014,253.981,99.989,221.677,100.0,32.304,87.259,2.774,600.87
02/03/2014,254.083,99.98,221.719,100.0,32.364,86.09,2.67,600.82
03/03/2014,253.791,99.972,221.653,97.917,32.138,84.726,2.634,616.36
04/03/2014,253.713,99.963,221.591,100.0,32.122,86.443,2.652,604.97
05/03/2014,253.86,99.959,221.69,100.0,32.17,87.264,2.698,609.49
06/03/2014,254.066,99.959,221.904,100.0,32.162,86.77,2.679,613.41
07/03/2014,254.222,99.959,222.034,100.0,32.189,86.833,2.689,595.48
08/03/2014,254.331,99.959,222.223,100.0,32.108,86.379,2.683,591.15
09/03/2014,254.484,99.959,222.307,100.0,32.178,86.458,2.688,594.86
10/03/2014,254.604,99.959,222.357,100.0,32.247,88.349,2.749,534.84
11/03/2014,254.73,99.959,222.55,100.0,32.18,87.767,2.717,529.99
12/03/2014,255.23,99.955,222.768,100.0,32.463,87.123,2.631,526.6
13/03/2014,254.872,99.96,222.667,97.917,32.205,88.031,2.721,543.99
14/03/2014,254.767,99.958,222.625,100.0,32.143,87.102,2.651,542.98
15/03/2014,254.762,99.953,222.625,100.0,32.137,88.152,2.674,543.6
16/03/2014,254.809,99.95,222.697,100.0,32.112,87.845,2.602,538.68
17/03/2014,255.083,99.95,222.795,100.0,32.289,88.177,2.606,541.75
18/03/2014,255.139,99.948,222.822,100.0,32.318,87.847,2.616,535.24
19/03/2014,254.68,99.952,222.836,100.0,31.843,86.639,2.606,539.1
20/03/2014,255.368,99.949,223.173,100.0,32.196,85.372,2.491,547.51
21/03/2014,255.33,99.953,223.08,100.0,32.249,85.552,2.546,540.7
22/03/2014,259.884,99.906,225.015,53.8,34.869,81.483,5.222,302.51
23/03/2014,258.315,99.921,224.816,85.928,33.499,86.659,3.201,432.1
24/03/2014,257.298,99.922,225.831,27.234,31.467,87.996,2.308,106.91
25/03/2014,276.315,99.697,231.529,10.146,44.786,68.832,13.589,9.81
26/03/2014,258.184,99.917,224.464,81.123,33.72,87.418,3.353,486.84
27/03/2014,261.342,99.867,226.046,47.047,35.296,81.207,5.237,164.78
28/03/2014,260.621,99.885,225.114,89.792,35.507,86.731,2.697,401.02
29/03/2014,268.293,99.816,228.142,36.159,40.152,77.349,9.387,140.74
30/03/2014,255.795,99.932,223.303,94.863,32.492,88.149,2.558,487.12
31/03/2014,255.801,99.971,223.416,100.0,32.385,88.152,2.477,530.62
01/04/2014,255.781,99.996,223.354,100.0,32.427,88.178,2.49,528.32
02/04/2014,255.697,100.0,223.312,100.0,32.385,87.912,2.44,529.68
03/04/2014,255.81,100.002,223.453,100.0,32.358,87.144,2.418,531.58
04/04/2014,255.896,100.013,223.585,100.0,32.311,85.242,2.389,539.14
05/04/2014,255.934,100.023,223.586,97.917,32.348,86.513,2.406,539.2
06/04/2014,256.697,100.028,224.196,74.972,32.5,87.184,2.728,401.1
07/04/2014,260.684,99.985,225.575,59.631,35.11,83.267,6.111,428.03
08/04/2014,255.671,100.006,223.432,100.0,32.239,87.992,2.589,543.96
09/04/2014,255.926,100.024,223.536,100.0,32.39,88.304,2.529,573.63
10/04/2014,261.779,99.956,226.0,60.394,35.779,84.243,6.273,294.4
11/04/2014,255.917,99.988,223.4,100.0,32.517,87.932,2.81,585.5
12/04/2014,256.133,100.004,223.677,100.0,32.456,86.281,2.734,584.55
13/04/2014,256.171,100.008,223.684,100.0,32.487,87.778,2.775,577.19
14/04/2014,256.281,100.0,223.787,97.917,32.494,88.154,2.773,584.55
15/04/2014,256.424,100.0,223.931,100.0,32.492,88.27,2.802,577.68
16/04/2014,255.866,99.736,223.461,100.0,32.405,86.69,2.708,576.69
17/04/2014,256.676,100.009,224.209,100.0,32.467,87.461,2.758,583.62
18/04/2014,256.746,100.012,224.272,100.0,32.474,88.45,2.772,578.0
19/04/2014,256.841,100.014,224.43,100.0,32.411,88.43,2.732,578.95
20/04/2014,256.913,100.014,224.479,100.0,32.433,88.31,2.74,574.74
21/04/2014,256.307,100.019,224.315,100.0,31.993,88.407,2.811,575.45
22/04/2014,256.045,100.03,224.437,100.0,31.607,88.221,2.846,555.35
23/04/2014,256.261,100.03,224.69,100.0,31.571,86.118,2.781,581.4
24/04/2014,256.392,100.03,224.811,100.0,31.58,85.166,2.781,714.49
25/04/2014,256.345,100.03,224.707,100.0,31.638,88.241,2.792,589.96
26/04/2014,256.493,100.03,224.908,100.0,31.585,86.801,2.72,583.71
27/04/2014,256.616,100.02,224.947,100.0,31.669,88.252,2.761,584.82
28/04/2014,256.707,100.018,225.021,100.0,31.687,88.992,2.78,582.58
29/04/2014,256.812,100.018,225.163,100.0,31.649,88.555,2.761,554.65
30/04/2014,256.966,100.018,225.307,100.0,31.66,88.733,2.743,539.32
01/05/2014,257.111,100.018,225.472,100.0,31.639,88.504,2.736,532.62
02/05/2014,257.399,100.017,225.643,100.0,31.756,88.78,2.742,530.32
03/05/2014,257.39,100.022,225.771,100.0,31.619,88.86,2.73,529.07
04/05/2014,257.54,100.029,226.022,100.0,31.517,88.33,2.645,523.92
05/05/2014,257.712,100.032,226.226,100.0,31.486,87.826,2.6,544.38
06/05/2014,257.928,100.039,226.41,100.0,31.517,87.588,2.585,535.8
07/05/2014,258.96,100.033,226.778,100.0,32.182,88.476,2.512,533.97
08/05/2014,260.699,100.019,227.126,63.679,33.573,88.182,2.863,262.96
09/05/2014,302.269,99.078,230.448,1.285,71.82,14.754,42.67,185.135
10/05/2014,272.112,99.924,232.38,24.506,39.733,76.948,10.743,107.31
11/05/2014,258.478,99.977,226.651,93.839,31.827,87.311,2.587,469.42
12/05/2014,257.484,99.926,225.994,100.0,31.49,88.223,2.247,479.16
13/05/2014,256.336,99.905,225.124,97.917,31.212,87.865,2.085,481.15
14/05/2014,254.712,99.854,223.942,97.917,30.77,87.964,2.095,487.45
15/05/2014,254.794,99.843,224.157,97.917,30.637,87.211,2.0,456.34
16/05/2014,255.722,99.863,224.703,97.917,31.019,87.401,1.998,450.38
17/05/2014,255.773,99.901,224.774,100.0,30.999,87.748,2.048,455.79
18/05/2014,255.486,99.927,224.918,97.917,30.568,86.482,2.016,455.57
19/05/2014,255.659,99.938,225.03,97.917,30.63,86.568,2.067,450.86
20/05/2014,255.822,99.952,225.148,100.0,30.674,87.535,2.101,454.02
21/05/2014,255.95,99.965,225.265,100.0,30.685,87.381,2.102,454.45
22/05/2014,256.512,100.002,225.642,100.0,30.87,87.796,2.228,459.04
23/05/2014,257.264,100.046,226.251,100.0,31.013,87.426,2.325,463.91
24/05/2014,257.939,100.08,226.718,100.0,31.221,89.008,2.516,468.0
25/05/2014,258.217,100.101,226.885,100.0,31.332,88.926,2.583,469.68
26/05/2014,258.414,100.11,226.992,97.917,31.422,88.253,2.536,448.28
27/05/2014,258.503,100.119,226.981,100.0,31.522,88.845,2.568,449.19
28/05/2014,257.568,99.352,226.043,100.0,31.525,88.745,2.563,416.03
29/05/2014,258.734,100.125,227.18,100.0,31.555,89.183,2.577,418.28
30/05/2014,258.889,100.119,227.302,100.0,31.586,89.135,2.582,420.8
31/05/2014,259.013,100.119,227.417,100.0,31.597,89.115,2.678,428.87
01/06/2014,259.133,100.119,227.544,100.0,31.588,89.17,2.6,431.47
02/06/2014,265.382,100.051,229.578,72.323,35.804,84.858,6.091,325.75
03/06/2014,259.452,100.103,227.711,96.176,31.741,87.409,2.613,411.55
04/06/2014,259.469,100.092,227.866,99.185,31.603,87.925,2.465,421.75
05/06/2014,259.602,100.093,227.947,99.139,31.655,88.846,2.514,445.16
06/06/2014,259.669,100.083,228.026,99.19,31.643,89.268,2.498,445.36
07/06/2014,259.744,100.076,228.135,99.269,31.609,89.022,2.481,448.72
08/06/2014,259.796,100.069,228.264,100.0,31.532,88.111,2.411,452.13
09/06/2014,259.92,100.069,228.42,100.0,31.5,88.996,2.377,509.65
10/06/2014,260.003,100.069,228.52,100.0,31.483,88.2,2.351,451.41
11/06/2014,260.026,100.063,228.524,100.0,31.502,88.626,2.372,452.56
12/06/2014,260.037,100.06,228.486,100.0,31.551,89.373,2.417,451.89
13/06/2014,260.09,100.051,228.575,100.0,31.514,89.341,2.394,503.1
14/06/2014,260.123,100.048,228.64,100.0,31.483,89.199,2.364,495.05
15/06/2014,260.135,100.04,228.672,100.0,31.462,89.208,2.355,496.1
16/06/2014,260.144,100.039,228.7,100.0,31.444,89.151,2.343,500.94
17/06/2014,260.165,100.031,228.724,100.0,31.441,89.255,2.322,489.91
18/06/2014,260.187,100.028,228.757,100.0,31.43,89.297,2.327,486.9
19/06/2014,260.255,100.02,228.846,100.0,31.409,89.072,2.299,483.72
20/06/2014,260.334,100.018,228.926,100.0,31.409,89.209,2.29,482.36
21/06/2014,260.368,100.013,228.972,100.0,31.396,89.262,2.292,478.49
